freq_hz,mag_db
1.550725976562500000e+04,-6.454154968261718750e+00
1.551945703125000000e+04,-6.405883312225341797e+00
1.553166406250000000e+04,-6.401597023010253906e+00
1.554387988281250000e+04,-6.373684406280517578e+00
1.555610644531250000e+04,-6.352935791015625000e+00
1.556834179687500000e+04,-6.332657814025878906e+00
1.558058691406250000e+04,-6.340942382812500000e+00
1.559284179687500000e+04,-6.448399543762207031e+00
1.560510644531250000e+04,-6.440791130065917969e+00
1.561738085937500000e+04,-6.336286544799804688e+00
1.562966503906250000e+04,-6.450569152832031250e+00
1.564195800781250000e+04,-6.404996871948242188e+00
1.565426171875000000e+04,-6.411806106567382812e+00
1.566657421875000000e+04,-6.376849174499511719e+00
1.567889746093750000e+04,-6.364292144775390625e+00
1.569122949218750000e+04,-6.341571331024169922e+00
1.570357128906250000e+04,-6.294560432434082031e+00
1.571592285156250000e+04,-6.349626541137695312e+00
1.572828417968750000e+04,-6.381740570068359375e+00
1.574065527343750000e+04,-6.330719470977783203e+00
1.575303613281250000e+04,-6.420547485351562500e+00
1.576542675781250000e+04,-6.414025306701660156e+00
1.577782714843750000e+04,-6.433228492736816406e+00
1.579023730468750000e+04,-6.329023838043212891e+00
1.580265722656250000e+04,-6.390395641326904297e+00
1.581508691406250000e+04,-6.550164699554443359e+00
1.582752636718750000e+04,-6.544935226440429688e+00
1.583997558593750000e+04,-6.407541751861572266e+00
1.585243457031250000e+04,-6.442874908447265625e+00
1.586490332031250000e+04,-6.410466194152832031e+00
1.587738183593750000e+04,-6.443712711334228516e+00
1.588987011718750000e+04,-6.536219596862792969e+00
1.590236816406250000e+04,-6.505787849426269531e+00
1.591487597656250000e+04,-6.518232822418212891e+00
1.592739355468750000e+04,-6.513645648956298828e+00
1.593992187500000000e+04,-6.508220672607421875e+00
1.595245898437500000e+04,-6.557873725891113281e+00
1.596500683593750000e+04,-6.610500812530517578e+00
1.597756347656250000e+04,-6.659205436706542969e+00
1.599013085937500000e+04,-6.641591072082519531e+00
1.600270800781250000e+04,-6.593047142028808594e+00
1.601529492187500000e+04,-6.583400249481201172e+00
1.602789160156250000e+04,-6.650103569030761719e+00
1.604049902343750000e+04,-6.640142917633056641e+00
1.605311523437500000e+04,-6.649556636810302734e+00
1.606574218750000000e+04,-6.674827575683593750e+00
1.607837890625000000e+04,-6.690976619720458984e+00
1.609102539062500000e+04,-6.683678150177001953e+00
1.610368164062500000e+04,-6.698331832885742188e+00
1.611634765625000000e+04,-6.697536468505859375e+00
1.612902441406250000e+04,-6.735040664672851562e+00
1.614170996093750000e+04,-6.742837429046630859e+00
1.615440625000000000e+04,-6.749636650085449219e+00
1.616711328125000000e+04,-6.751855850219726562e+00
1.617982910156250000e+04,-6.755240440368652344e+00
1.619255566406250000e+04,-6.762578487396240234e+00
1.620529199218750000e+04,-6.758909702301025391e+00
1.621803808593750000e+04,-6.775573730468750000e+00
1.623079394531250000e+04,-6.759257793426513672e+00
1.624356054687500000e+04,-6.788000583648681641e+00
1.625633691406250000e+04,-6.771779537200927734e+00
1.626912402343750000e+04,-6.780638694763183594e+00
1.628191992187500000e+04,-6.801933765411376953e+00
1.629472656250000000e+04,-6.786965847015380859e+00
1.630754296875000000e+04,-6.811961650848388672e+00
1.632037011718750000e+04,-6.816228866577148438e+00
1.633320703125000000e+04,-6.810725212097167969e+00
1.634605371093750000e+04,-6.829935073852539062e+00
1.635891113281250000e+04,-6.836901664733886719e+00
1.637177832031250000e+04,-6.834363460540771484e+00
1.638465429687500000e+04,-6.825409412384033203e+00
1.639754296875000000e+04,-6.816838264465332031e+00
1.641043945312500000e+04,-6.817245960235595703e+00
1.642334765625000000e+04,-6.868457317352294922e+00
1.643626562500000000e+04,-6.844152450561523438e+00
1.644919335937500000e+04,-6.882142543792724609e+00
1.646213085937500000e+04,-6.864304065704345703e+00
1.647508007812500000e+04,-6.881911277770996094e+00
1.648803906250000000e+04,-6.897235870361328125e+00
1.650100781250000000e+04,-6.892508506774902344e+00
1.651398632812500000e+04,-6.885196685791015625e+00
1.652697460937500000e+04,-6.902740478515625000e+00
1.653997460937500000e+04,-6.890243530273437500e+00
1.655298437500000000e+04,-6.904168128967285156e+00
1.656600390625000000e+04,-6.908654212951660156e+00
1.657903320312500000e+04,-6.928154945373535156e+00
1.659207421875000000e+04,-6.944783210754394531e+00
1.660512500000000000e+04,-6.949001312255859375e+00
1.661818554687500000e+04,-6.938687324523925781e+00
1.663125585937500000e+04,-6.947643756866455078e+00
1.664433789062500000e+04,-6.964669227600097656e+00
1.665742968750000000e+04,-6.956077575683593750e+00
1.667053125000000000e+04,-6.969958305358886719e+00
1.668364257812500000e+04,-6.958665370941162109e+00
1.669676562500000000e+04,-6.999529838562011719e+00
1.670989843750000000e+04,-6.987200260162353516e+00
1.672304296875000000e+04,-6.990309715270996094e+00
1.673619531250000000e+04,-6.979644775390625000e+00
1.674935937500000000e+04,-6.995321273803710938e+00
1.676253320312500000e+04,-7.000932693481445312e+00
1.677571875000000000e+04,-6.995328903198242188e+00
1.678891406250000000e+04,-7.025983810424804688e+00
1.680211914062500000e+04,-7.016135215759277344e+00
1.681533398437500000e+04,-7.023058414459228516e+00
1.682856054687500000e+04,-7.031686305999755859e+00
1.684179687500000000e+04,-7.018815994262695312e+00
1.685504296875000000e+04,-7.022212028503417969e+00
1.686830078125000000e+04,-7.019495487213134766e+00
1.688156835937500000e+04,-7.042152881622314453e+00
1.689484765625000000e+04,-7.037862777709960938e+00
1.690813671875000000e+04,-7.050282955169677734e+00
1.692143554687500000e+04,-7.079868793487548828e+00
1.693474414062500000e+04,-7.064034461975097656e+00
1.694806445312500000e+04,-7.072042465209960938e+00
1.696139453125000000e+04,-7.083940982818603516e+00
1.697473632812500000e+04,-7.087186813354492188e+00
1.698808789062500000e+04,-7.068222999572753906e+00
1.700144921875000000e+04,-7.091741561889648438e+00
1.701482226562500000e+04,-7.113850116729736328e+00
1.702820507812500000e+04,-7.121983528137207031e+00
1.704159960937500000e+04,-7.104076385498046875e+00
1.705500390625000000e+04,-7.110247611999511719e+00
1.706841796875000000e+04,-7.093202590942382812e+00
1.708184375000000000e+04,-7.149629592895507812e+00
1.709527929687500000e+04,-7.121862888336181641e+00
1.710872460937500000e+04,-7.119235515594482422e+00
1.712218164062500000e+04,-7.137999057769775391e+00
1.713564843750000000e+04,-7.147576808929443359e+00
1.714912695312500000e+04,-7.142839908599853516e+00
1.716261523437500000e+04,-7.154904365539550781e+00
1.717611523437500000e+04,-7.152356624603271484e+00
1.718962500000000000e+04,-7.167766571044921875e+00
1.720314648437500000e+04,-7.172945976257324219e+00
1.721667773437500000e+04,-7.175498962402343750e+00
1.723021875000000000e+04,-7.169169425964355469e+00
1.724377148437500000e+04,-7.203050136566162109e+00
1.725733398437500000e+04,-7.175027847290039062e+00
1.727090820312500000e+04,-7.172866821289062500e+00
1.728449218750000000e+04,-7.194826126098632812e+00
1.729808789062500000e+04,-7.197207450866699219e+00
1.731169335937500000e+04,-7.221646785736083984e+00
1.732531054687500000e+04,-7.242076396942138672e+00
1.733893750000000000e+04,-7.231905937194824219e+00
1.735257421875000000e+04,-7.233682155609130859e+00
1.736622460937500000e+04,-7.252202510833740234e+00
1.737988281250000000e+04,-7.228032112121582031e+00
1.739355273437500000e+04,-7.231679916381835938e+00
1.740723437500000000e+04,-7.236353874206542969e+00
1.742092578125000000e+04,-7.287899971008300781e+00
1.743462890625000000e+04,-7.288188457489013672e+00
1.744834179687500000e+04,-7.275396347045898438e+00
1.746206640625000000e+04,-7.287393569946289062e+00
1.747580078125000000e+04,-7.289187431335449219e+00
1.748954687500000000e+04,-7.263967514038085938e+00
1.750330273437500000e+04,-7.298064708709716797e+00
1.751707031250000000e+04,-7.306272983551025391e+00
1.753084765625000000e+04,-7.323884010314941406e+00
1.754463671875000000e+04,-7.344157695770263672e+00
1.755843750000000000e+04,-7.288420200347900391e+00
1.757224804687500000e+04,-7.323503017425537109e+00
1.758606835937500000e+04,-7.307868957519531250e+00
1.759990039062500000e+04,-7.322679519653320312e+00
1.761374414062500000e+04,-7.332149028778076172e+00
1.762759765625000000e+04,-7.330703258514404297e+00
1.764146289062500000e+04,-7.329368114471435547e+00
1.765533984375000000e+04,-7.336955547332763672e+00
1.766922656250000000e+04,-7.333114147186279297e+00
1.768312304687500000e+04,-7.372045040130615234e+00
1.769703320312500000e+04,-7.381975173950195312e+00
1.771095312500000000e+04,-7.392707824707031250e+00
1.772488281250000000e+04,-7.381601333618164062e+00
1.773882421875000000e+04,-7.353109836578369141e+00
1.775277734375000000e+04,-7.371755599975585938e+00
1.776674023437500000e+04,-7.398365974426269531e+00
1.778071484375000000e+04,-7.381942749023437500e+00
1.779470117187500000e+04,-7.397118568420410156e+00
1.780869726562500000e+04,-7.411549091339111328e+00
1.782270507812500000e+04,-7.428628921508789062e+00
1.783672265625000000e+04,-7.415059089660644531e+00
1.785075195312500000e+04,-7.412278175354003906e+00
1.786479296875000000e+04,-7.458551406860351562e+00
1.787884375000000000e+04,-7.465605258941650391e+00
1.789290625000000000e+04,-7.469828128814697266e+00
1.790698046875000000e+04,-7.455427646636962891e+00
1.792106445312500000e+04,-7.450153350830078125e+00
1.793516015625000000e+04,-7.429877281188964844e+00
1.794926757812500000e+04,-7.483806610107421875e+00
1.796338671875000000e+04,-7.472026348114013672e+00
1.797751562500000000e+04,-7.493409633636474609e+00
1.799165625000000000e+04,-7.466016769409179688e+00
1.800580664062500000e+04,-7.481622219085693359e+00
1.801996875000000000e+04,-7.477204799652099609e+00
1.803414257812500000e+04,-7.512637138366699219e+00
1.804832812500000000e+04,-7.499658584594726562e+00
1.806252343750000000e+04,-7.502575874328613281e+00
1.807673046875000000e+04,-7.527215957641601562e+00
1.809094921875000000e+04,-7.537621498107910156e+00
1.810517773437500000e+04,-7.508836269378662109e+00
1.811941992187500000e+04,-7.515971660614013672e+00
1.813367187500000000e+04,-7.509319782257080078e+00
1.814793359375000000e+04,-7.531861782073974609e+00
1.816220898437500000e+04,-7.552961349487304688e+00
1.817649414062500000e+04,-7.590615749359130859e+00
1.819079101562500000e+04,-7.596890926361083984e+00
1.820509765625000000e+04,-7.533324241638183594e+00
1.821941796875000000e+04,-7.556901931762695312e+00
1.823374804687500000e+04,-7.570595741271972656e+00
1.824808984375000000e+04,-7.563885688781738281e+00
1.826244335937500000e+04,-7.585268974304199219e+00
1.827680664062500000e+04,-7.576212882995605469e+00
1.829118359375000000e+04,-7.588743209838867188e+00
1.830557031250000000e+04,-7.522416591644287109e+00
1.831996875000000000e+04,-7.504351615905761719e+00
1.833437890625000000e+04,-7.570511817932128906e+00
1.834879882812500000e+04,-7.567518234252929688e+00
1.836323046875000000e+04,-7.567263603210449219e+00
1.837767578125000000e+04,-7.613467216491699219e+00
1.839212890625000000e+04,-7.566952228546142578e+00
1.840659570312500000e+04,-7.537630081176757812e+00
1.842107421875000000e+04,-7.574596405029296875e+00
1.843556250000000000e+04,-7.590918064117431641e+00
1.845006445312500000e+04,-7.521983146667480469e+00
1.846457617187500000e+04,-7.564864635467529297e+00
1.847909960937500000e+04,-7.508359432220458984e+00
1.849363281250000000e+04,-7.608230113983154297e+00
1.850817968750000000e+04,-7.629298210144042969e+00
1.852273828125000000e+04,-7.574734687805175781e+00
1.853730664062500000e+04,-7.463504791259765625e+00
1.855188671875000000e+04,-7.535405158996582031e+00
1.856647851562500000e+04,-7.508203506469726562e+00
1.858108203125000000e+04,-7.496392726898193359e+00
1.859569726562500000e+04,-7.524329185485839844e+00
1.861032421875000000e+04,-7.481118202209472656e+00
1.862496289062500000e+04,-7.562283992767333984e+00
1.863961132812500000e+04,-7.652928352355957031e+00
1.865427343750000000e+04,-7.620781898498535156e+00
1.866894531250000000e+04,-7.616914749145507812e+00
1.868362890625000000e+04,-7.633719921112060547e+00
1.869832421875000000e+04,-7.699691772460937500e+00
1.871303125000000000e+04,-7.620158672332763672e+00
1.872775000000000000e+04,-7.671456813812255859e+00
1.874248046875000000e+04,-7.681736946105957031e+00
1.875722265625000000e+04,-7.657126903533935547e+00
1.877197656250000000e+04,-7.746732711791992188e+00
1.878674218750000000e+04,-7.758882522583007812e+00
1.880151757812500000e+04,-7.760122299194335938e+00
1.881630664062500000e+04,-7.747409343719482422e+00
1.883110742187500000e+04,-7.790355205535888672e+00
1.884591796875000000e+04,-7.796435356140136719e+00
1.886074218750000000e+04,-7.795378684997558594e+00
1.887557617187500000e+04,-7.808004379272460938e+00
1.889042382812500000e+04,-7.826667785644531250e+00
1.890528125000000000e+04,-7.799545288085937500e+00
1.892015234375000000e+04,-7.850570201873779297e+00
1.893503320312500000e+04,-7.857770919799804688e+00
1.894992578125000000e+04,-7.840704441070556641e+00
1.896483203125000000e+04,-7.866379737854003906e+00
1.897974804687500000e+04,-7.865602493286132812e+00
1.899467773437500000e+04,-7.864649295806884766e+00
1.900961718750000000e+04,-7.859993934631347656e+00
1.902456835937500000e+04,-7.887846946716308594e+00
1.903953320312500000e+04,-7.907375812530517578e+00
1.905450781250000000e+04,-7.904145717620849609e+00
1.906949609375000000e+04,-7.881317615509033203e+00
1.908449609375000000e+04,-7.915079116821289062e+00
1.909950585937500000e+04,-7.901062011718750000e+00
1.911452929687500000e+04,-7.914087295532226562e+00
1.912956250000000000e+04,-7.916223526000976562e+00
1.914460937500000000e+04,-7.910006523132324219e+00
1.915966796875000000e+04,-7.904874801635742188e+00
1.917473828125000000e+04,-7.940887451171875000e+00
1.918982031250000000e+04,-7.946895599365234375e+00
1.920491406250000000e+04,-7.932431221008300781e+00
1.922001953125000000e+04,-7.962240695953369141e+00
1.923513671875000000e+04,-7.975200653076171875e+00
1.925026562500000000e+04,-7.969790458679199219e+00
1.926540820312500000e+04,-7.958423614501953125e+00
1.928056054687500000e+04,-7.965453147888183594e+00
1.929572656250000000e+04,-7.921537399291992188e+00
1.931090234375000000e+04,-7.992963314056396484e+00
1.932609179687500000e+04,-7.992316246032714844e+00
1.934129296875000000e+04,-7.947809219360351562e+00
1.935650585937500000e+04,-7.978173255920410156e+00
1.937173046875000000e+04,-7.985271930694580078e+00
1.938696875000000000e+04,-8.011177062988281250e+00
1.940221679687500000e+04,-8.034710884094238281e+00
1.941747656250000000e+04,-8.001698493957519531e+00
1.943275000000000000e+04,-8.050308227539062500e+00
1.944803515625000000e+04,-8.051243782043457031e+00
1.946333203125000000e+04,-8.018659591674804688e+00
1.947864062500000000e+04,-8.060141563415527344e+00
1.949396289062500000e+04,-8.058056831359863281e+00
1.950929492187500000e+04,-8.068273544311523438e+00
1.952464062500000000e+04,-8.054549217224121094e+00
1.953999804687500000e+04,-8.056077003479003906e+00
1.955536718750000000e+04,-8.079298973083496094e+00
1.957074804687500000e+04,-8.085277557373046875e+00
1.958614062500000000e+04,-8.047510147094726562e+00
1.960154687500000000e+04,-8.035952568054199219e+00
1.961696484375000000e+04,-8.073745727539062500e+00
1.963239453125000000e+04,-8.059453010559082031e+00
1.964783593750000000e+04,-8.095986366271972656e+00
1.966328906250000000e+04,-8.058624267578125000e+00
1.967875585937500000e+04,-8.046566963195800781e+00
1.969423437500000000e+04,-8.059925079345703125e+00
1.970972460937500000e+04,-8.108691215515136719e+00
1.972522851562500000e+04,-8.091861724853515625e+00
1.974074218750000000e+04,-8.076992988586425781e+00
1.975626953125000000e+04,-8.042321205139160156e+00
1.977180859375000000e+04,-8.013180732727050781e+00
1.978736132812500000e+04,-7.987309455871582031e+00
1.980292382812500000e+04,-8.067518234252929688e+00
1.981850000000000000e+04,-8.081963539123535156e+00
1.983408789062500000e+04,-8.047031402587890625e+00
1.984968945312500000e+04,-8.149380683898925781e+00
1.986530273437500000e+04,-7.998203754425048828e+00
1.988092773437500000e+04,-8.034869194030761719e+00
1.989656445312500000e+04,-8.009436607360839844e+00
1.991221484375000000e+04,-7.946180343627929688e+00
1.992787695312500000e+04,-8.015125274658203125e+00
1.994355078125000000e+04,-8.094833374023437500e+00
1.995923632812500000e+04,-8.126904487609863281e+00
1.997493554687500000e+04,-8.241880416870117188e+00
1.999064648437500000e+04,-8.190716743469238281e+00
2.000637109375000000e+04,-8.137796401977539062e+00
2.002210742187500000e+04,-8.082165718078613281e+00
2.003785546875000000e+04,-8.081537246704101562e+00
2.005361523437500000e+04,-8.129896163940429688e+00
2.006938867187500000e+04,-8.188549041748046875e+00
2.008517578125000000e+04,-8.209043502807617188e+00
2.010097265625000000e+04,-8.181331634521484375e+00
2.011678320312500000e+04,-8.213176727294921875e+00
2.013260546875000000e+04,-8.209036827087402344e+00
2.014844140625000000e+04,-8.200554847717285156e+00
2.016428906250000000e+04,-8.260463714599609375e+00
2.018015039062500000e+04,-8.266966819763183594e+00
2.019602148437500000e+04,-8.311693191528320312e+00
2.021190820312500000e+04,-8.310749053955078125e+00
2.022780468750000000e+04,-8.303562164306640625e+00
2.024371484375000000e+04,-8.323043823242187500e+00
2.025963867187500000e+04,-8.327804565429687500e+00
2.027557421875000000e+04,-8.320371627807617188e+00
2.029152148437500000e+04,-8.365638732910156250e+00
2.030748242187500000e+04,-8.346098899841308594e+00
2.032345507812500000e+04,-8.348227500915527344e+00
2.033943945312500000e+04,-8.352416992187500000e+00
2.035543750000000000e+04,-8.374540328979492188e+00
2.037144921875000000e+04,-8.367892265319824219e+00
2.038747265625000000e+04,-8.394851684570312500e+00
2.040350781250000000e+04,-8.384492874145507812e+00
2.041955664062500000e+04,-8.407218933105468750e+00
2.043561718750000000e+04,-8.395062446594238281e+00
2.045169140625000000e+04,-8.400604248046875000e+00
2.046777734375000000e+04,-8.445928573608398438e+00
2.048387500000000000e+04,-8.377263069152832031e+00
2.049998828125000000e+04,-8.401512145996093750e+00
2.051611132812500000e+04,-8.397261619567871094e+00
2.053224804687500000e+04,-8.430854797363281250e+00
2.054839843750000000e+04,-8.407206535339355469e+00
2.056456054687500000e+04,-8.449362754821777344e+00
2.058073632812500000e+04,-8.428490638732910156e+00
2.059692382812500000e+04,-8.401433944702148438e+00
2.061312500000000000e+04,-8.460536956787109375e+00
2.062933789062500000e+04,-8.455736160278320312e+00
2.064556445312500000e+04,-8.455797195434570312e+00
2.066180273437500000e+04,-8.469716072082519531e+00
2.067805468750000000e+04,-8.460193634033203125e+00
2.069431835937500000e+04,-8.463362693786621094e+00
2.071059570312500000e+04,-8.454610824584960938e+00
2.072688476562500000e+04,-8.460762023925781250e+00
2.074318750000000000e+04,-8.453343391418457031e+00
2.075950390625000000e+04,-8.492807388305664062e+00
2.077583203125000000e+04,-8.499501228332519531e+00
2.079217382812500000e+04,-8.511270523071289062e+00
2.080852734375000000e+04,-8.493079185485839844e+00
2.082489453125000000e+04,-8.528834342956542969e+00
2.084127343750000000e+04,-8.511129379272460938e+00
2.085766796875000000e+04,-8.494883537292480469e+00
2.087407226562500000e+04,-8.457678794860839844e+00
2.089049218750000000e+04,-8.514848709106445312e+00
2.090692187500000000e+04,-8.513280868530273438e+00
2.092336718750000000e+04,-8.464819908142089844e+00
2.093982421875000000e+04,-8.459548950195312500e+00
2.095629492187500000e+04,-8.517339706420898438e+00
2.097277734375000000e+04,-8.440076828002929688e+00
2.098927343750000000e+04,-8.501456260681152344e+00
2.100578320312500000e+04,-8.505829811096191406e+00
2.102230468750000000e+04,-8.543142318725585938e+00
2.103883984375000000e+04,-8.468428611755371094e+00
2.105538867187500000e+04,-8.466710090637207031e+00
2.107194921875000000e+04,-8.442470550537109375e+00
2.108852343750000000e+04,-8.558806419372558594e+00
2.110511132812500000e+04,-8.584789276123046875e+00
2.112171093750000000e+04,-8.471025466918945312e+00
2.113832421875000000e+04,-8.435386657714843750e+00
2.115495117187500000e+04,-8.587052345275878906e+00
2.117158984375000000e+04,-8.595085144042968750e+00
2.118824218750000000e+04,-8.489225387573242188e+00
2.120490820312500000e+04,-8.534674644470214844e+00
2.122158789062500000e+04,-8.617519378662109375e+00
2.123827929687500000e+04,-8.525220870971679688e+00
2.125498437500000000e+04,-8.558544158935546875e+00
2.127170312500000000e+04,-8.597795486450195312e+00
2.128843359375000000e+04,-8.461726188659667969e+00
2.130517773437500000e+04,-8.668074607849121094e+00
2.132193554687500000e+04,-8.573152542114257812e+00
2.133870703125000000e+04,-8.636514663696289062e+00
2.135549023437500000e+04,-8.551237106323242188e+00
2.137228710937500000e+04,-8.599933624267578125e+00
2.138909765625000000e+04,-8.592663764953613281e+00
2.140592187500000000e+04,-8.672870635986328125e+00
2.142275781250000000e+04,-8.600181579589843750e+00
2.143960937500000000e+04,-8.684170722961425781e+00
2.145647265625000000e+04,-8.668622016906738281e+00
2.147334960937500000e+04,-8.690632820129394531e+00
2.149023828125000000e+04,-8.649354934692382812e+00
2.150714257812500000e+04,-8.751213073730468750e+00
2.152405859375000000e+04,-8.752423286437988281e+00
2.154098828125000000e+04,-8.781723976135253906e+00
2.155793164062500000e+04,-8.766846656799316406e+00
2.157488671875000000e+04,-8.778228759765625000e+00
2.159185742187500000e+04,-8.761095046997070312e+00
2.160883984375000000e+04,-8.806953430175781250e+00
2.162583593750000000e+04,-8.825849533081054688e+00
2.164284765625000000e+04,-8.818717956542968750e+00
2.165986914062500000e+04,-8.816800117492675781e+00
2.167690625000000000e+04,-8.818247795104980469e+00
2.169395703125000000e+04,-8.844786643981933594e+00
2.171101953125000000e+04,-8.871292114257812500e+00
2.172809765625000000e+04,-8.877374649047851562e+00
2.174518750000000000e+04,-8.848422050476074219e+00
2.176229101562500000e+04,-8.875165939331054688e+00
2.177940820312500000e+04,-8.841378211975097656e+00
2.179653906250000000e+04,-8.878655433654785156e+00
2.181368359375000000e+04,-8.910133361816406250e+00
2.183083984375000000e+04,-8.895290374755859375e+00
2.184801171875000000e+04,-8.882757186889648438e+00
2.186519531250000000e+04,-8.921074867248535156e+00
2.188239453125000000e+04,-8.916469573974609375e+00
2.189960546875000000e+04,-8.872928619384765625e+00
2.191683007812500000e+04,-8.915063858032226562e+00
2.193407031250000000e+04,-8.899131774902343750e+00
2.195132226562500000e+04,-8.924244880676269531e+00
2.196858789062500000e+04,-8.906396865844726562e+00
2.198586718750000000e+04,-8.969160079956054688e+00
2.200316015625000000e+04,-8.952340126037597656e+00
2.202046679687500000e+04,-8.957787513732910156e+00
2.203778710937500000e+04,-8.938499450683593750e+00
2.205512109375000000e+04,-8.990446090698242188e+00
2.207246875000000000e+04,-8.953317642211914062e+00
2.208983007812500000e+04,-8.974567413330078125e+00
2.210720507812500000e+04,-8.962058067321777344e+00
2.212459179687500000e+04,-8.977092742919921875e+00
2.214199414062500000e+04,-9.001581192016601562e+00
2.215941015625000000e+04,-8.970595359802246094e+00
2.217683984375000000e+04,-8.986731529235839844e+00
2.219428320312500000e+04,-8.994227409362792969e+00
2.221174023437500000e+04,-9.006706237792968750e+00
2.222921093750000000e+04,-9.006249427795410156e+00
2.224669531250000000e+04,-9.016772270202636719e+00
2.226419335937500000e+04,-9.006135940551757812e+00
2.228170507812500000e+04,-9.041814804077148438e+00
2.229923046875000000e+04,-9.031368255615234375e+00
2.231677148437500000e+04,-9.056738853454589844e+00
2.233432421875000000e+04,-9.042840957641601562e+00
2.235189062500000000e+04,-9.025989532470703125e+00
2.236947265625000000e+04,-9.074827194213867188e+00
2.238706640625000000e+04,-9.052082061767578125e+00
2.240467578125000000e+04,-9.078024864196777344e+00
2.242229687500000000e+04,-9.091831207275390625e+00
2.243993359375000000e+04,-9.089609146118164062e+00
2.245758398437500000e+04,-9.080102920532226562e+00
2.247524804687500000e+04,-9.107891082763671875e+00
2.249292578125000000e+04,-9.122936248779296875e+00
2.251061718750000000e+04,-9.135718345642089844e+00
2.252832421875000000e+04,-9.124267578125000000e+00
2.254604296875000000e+04,-9.130738258361816406e+00
2.256377734375000000e+04,-9.127958297729492188e+00
2.258152539062500000e+04,-9.095780372619628906e+00
2.259928710937500000e+04,-9.124823570251464844e+00
2.261706250000000000e+04,-9.147954940795898438e+00
2.263485156250000000e+04,-9.168779373168945312e+00
2.265265429687500000e+04,-9.100924491882324219e+00
2.267047265625000000e+04,-9.166803359985351562e+00
2.268830273437500000e+04,-9.179034233093261719e+00
2.270614843750000000e+04,-9.167346000671386719e+00
2.272400781250000000e+04,-9.186787605285644531e+00
2.274188281250000000e+04,-9.184599876403808594e+00
2.275976953125000000e+04,-9.164160728454589844e+00
2.277767187500000000e+04,-9.203807830810546875e+00
2.279558789062500000e+04,-9.200292587280273438e+00
2.281351757812500000e+04,-9.196115493774414062e+00
2.283146093750000000e+04,-9.230554580688476562e+00
2.284941992187500000e+04,-9.240604400634765625e+00
2.286739257812500000e+04,-9.211668014526367188e+00
2.288537890625000000e+04,-9.216344833374023438e+00
2.290337890625000000e+04,-9.224967002868652344e+00
2.292139257812500000e+04,-9.231220245361328125e+00
2.293942187500000000e+04,-9.293454170227050781e+00
2.295746484375000000e+04,-9.257716178894042969e+00
2.297552148437500000e+04,-9.265707015991210938e+00
2.299359375000000000e+04,-9.270090103149414062e+00
2.301167968750000000e+04,-9.260965347290039062e+00
2.302977929687500000e+04,-9.284058570861816406e+00
2.304789257812500000e+04,-9.272240638732910156e+00
2.306602148437500000e+04,-9.282317161560058594e+00
2.308416406250000000e+04,-9.282373428344726562e+00
2.310232226562500000e+04,-9.308110237121582031e+00
2.312049218750000000e+04,-9.321093559265136719e+00
2.313867773437500000e+04,-9.317631721496582031e+00
2.315687695312500000e+04,-9.298123359680175781e+00
2.317509179687500000e+04,-9.339868545532226562e+00
2.319332031250000000e+04,-9.335861206054687500e+00
2.321156250000000000e+04,-9.338391304016113281e+00
2.322982031250000000e+04,-9.356647491455078125e+00
2.324809179687500000e+04,-9.352169990539550781e+00
2.326637695312500000e+04,-9.345345497131347656e+00
2.328467773437500000e+04,-9.355714797973632812e+00
2.330299218750000000e+04,-9.356454849243164062e+00
2.332132031250000000e+04,-9.399450302124023438e+00
2.333966406250000000e+04,-9.387103080749511719e+00
2.335802148437500000e+04,-9.411499023437500000e+00
2.337639453125000000e+04,-9.413395881652832031e+00
2.339478125000000000e+04,-9.398184776306152344e+00
2.341318164062500000e+04,-9.388639450073242188e+00
2.343159765625000000e+04,-9.440685272216796875e+00
2.345002929687500000e+04,-9.419812202453613281e+00
2.346847265625000000e+04,-9.392088890075683594e+00
2.348693164062500000e+04,-9.426946640014648438e+00
2.350540625000000000e+04,-9.429204940795898438e+00
2.352389453125000000e+04,-9.357860565185546875e+00
2.354239648437500000e+04,-9.417881965637207031e+00
2.356091406250000000e+04,-9.495822906494140625e+00
2.357944531250000000e+04,-9.475910186767578125e+00
2.359799218750000000e+04,-9.485848426818847656e+00
2.361655273437500000e+04,-9.502546310424804688e+00
2.363512890625000000e+04,-9.460621833801269531e+00
2.365371875000000000e+04,-9.501229286193847656e+00
2.367232421875000000e+04,-9.474383354187011719e+00
2.369094335937500000e+04,-9.507349014282226562e+00
2.370957812500000000e+04,-9.500806808471679688e+00
2.372822656250000000e+04,-9.552363395690917969e+00
2.374689062500000000e+04,-9.530592918395996094e+00
2.376556835937500000e+04,-9.508645057678222656e+00
2.378426171875000000e+04,-9.543706893920898438e+00
2.380296875000000000e+04,-9.555294990539550781e+00
2.382169140625000000e+04,-9.526374816894531250e+00
2.384042773437500000e+04,-9.552821159362792969e+00
2.385917968750000000e+04,-9.561199188232421875e+00
2.387794531250000000e+04,-9.583931922912597656e+00
2.389672656250000000e+04,-9.579692840576171875e+00
2.391552343750000000e+04,-9.548686027526855469e+00
2.393433398437500000e+04,-9.562677383422851562e+00
2.395316015625000000e+04,-9.603689193725585938e+00
2.397200000000000000e+04,-9.571873664855957031e+00
2.399085546875000000e+04,-9.618659019470214844e+00
2.400972460937500000e+04,-9.560107231140136719e+00
2.402860937500000000e+04,-9.619418144226074219e+00
2.404750976562500000e+04,-9.572481155395507812e+00
